,ZCTA5CE10,GEOID10,INTPTLAT10,INTPTLON10
20242,40119,40119,+37.6081985,-086.5531575
20243,40121,40121,+37.9526241,-085.9244060
20244,40140,40140,+37.7631326,-086.3539522
20245,40142,40142,+37.8932178,-086.2040858
20246,40143,40143,+37.7813555,-086.5097571
20247,40144,40144,+37.7400904,-086.3682709
20248,40145,40145,+37.6404587,-086.3143937
20249,40146,40146,+37.8493771,-086.3308398
20250,40150,40150,+37.8802303,-085.7132766
20251,40152,40152,+37.6144520,-086.4438577
20252,40155,40155,+37.9357475,-085.9920287
20253,40157,40157,+38.0499598,-086.4361865
20254,40160,40160,+37.8134217,-085.9375445
20255,40161,40161,+37.9993846,-086.3887064
20256,40162,40162,+37.7567993,-086.0599320
20257,40165,40165,+37.9697780,-085.6716256
20258,40170,40170,+37.9638326,-086.5090006
20259,40171,40171,+37.9731181,-086.4718257
20260,40175,40175,+37.8190028,-086.0898906
20261,40176,40176,+37.9187390,-086.3332031
20262,40177,40177,+38.0063793,-085.9218045
20263,40178,40178,+37.6601120,-086.4136186
20264,40202,40202,+38.2567833,-085.7540478
20265,40203,40203,+38.2526965,-085.7651665
20266,40207,40207,+38.2652148,-085.6577355
20267,40208,40208,+38.2212785,-085.7676086
20268,40209,40209,+38.1898881,-085.7483013
20269,40210,40210,+38.2315303,-085.7862064
20270,40211,40211,+38.2361102,-085.8237373
20271,40212,40212,+38.2719624,-085.7993323
20272,40213,40213,+38.1775890,-085.7194093
20273,40214,40214,+38.1517724,-085.7807651
20274,40215,40215,+38.1904757,-085.7857343
20275,40216,40216,+38.1898327,-085.8400570
20276,40217,40217,+38.2167118,-085.7375154
20277,40218,40218,+38.1893209,-085.6543106
20278,40204,40204,+38.2399132,-085.7215911
20279,40205,40205,+38.2230006,-085.6832613
20280,40206,40206,+38.2600834,-085.7047214
20281,40219,40219,+38.1385994,-085.6883160
20282,40220,40220,+38.2164100,-085.6178205
20283,40222,40222,+38.2717650,-085.6194476
20284,40223,40223,+38.2583491,-085.5398776
20285,40228,40228,+38.1340777,-085.6262992
20286,40229,40229,+38.0894983,-085.6538817
20287,40231,40231,+38.1950655,-085.6949200
20288,40241,40241,+38.2999743,-085.5756890
20289,40242,40242,+38.2774710,-085.5905139
20290,40243,40243,+38.2418010,-085.5361214
20291,40245,40245,+38.2663633,-085.4482189
20292,40258,40258,+38.1462696,-085.8779268
20293,40272,40272,+38.0784579,-085.8531189
20294,40280,40280,+38.2476355,-085.6883094
20295,40291,40291,+38.1308218,-085.5838953
20296,40299,40299,+38.1516761,-085.5172507
20297,40310,40310,+37.7493734,-084.7645117
20298,40311,40311,+38.3322236,-083.9967737
20299,40312,40312,+37.8550242,-083.9386684
20300,40313,40313,+38.1469892,-083.3766105
20301,40316,40316,+37.9414517,-083.5401361
20302,40322,40322,+37.9386565,-083.6349731
20303,40324,40324,+38.2469264,-084.5506163
20304,40328,40328,+37.6039528,-085.0670620
20305,40330,40330,+37.7877230,-084.8880564
20306,40334,40334,+38.0134893,-083.7623169
20307,40336,40336,+37.6829776,-083.9909522
20308,40337,40337,+37.9414907,-083.8545353
20309,40339,40339,+37.9440937,-084.6388970
20310,40342,40342,+37.9958149,-084.9795218
20311,40346,40346,+37.9856377,-083.7456385
20312,40347,40347,+38.1582860,-084.7283510
20313,40348,40348,+38.2887174,-084.1293610
20314,40350,40350,+38.3046717,-083.8738537
20315,40351,40351,+38.2047976,-083.4155328
20316,40353,40353,+38.0653283,-083.9487282
20317,40356,40356,+37.8749524,-084.5633665
20318,40358,40358,+38.0598989,-083.6781898
20319,40359,40359,+38.4919056,-084.8028547
20320,40360,40360,+38.1552024,-083.7895435
20321,40361,40361,+38.2082567,-084.2268853
20322,40363,40363,+38.5144071,-085.0097634
20323,40370,40370,+38.4034765,-084.5250816
20324,40371,40371,+38.1038038,-083.5802243
20325,40372,40372,+37.9117559,-084.8881143
20326,40374,40374,+38.2227244,-083.8897255
20327,40376,40376,+37.7727359,-083.6901345
20328,40379,40379,+38.3128510,-084.6868305
20329,40380,40380,+37.8156148,-083.7923493
20330,40383,40383,+38.0065525,-084.7388591
20331,40385,40385,+37.7377037,-084.1330188
20332,40387,40387,+37.9335769,-083.4922671
20333,40390,40390,+37.8496908,-084.6669178
20334,40391,40391,+37.9701332,-084.1449740
20335,40402,40402,+37.2926863,-083.9755166
20336,40403,40403,+37.5707449,-084.2713879
20337,40404,40404,+37.5734555,-084.2908355
20338,40409,40409,+37.3692553,-084.4348374
20339,40419,40419,+37.4378083,-084.4893118
20340,40422,40422,+37.6409970,-084.7972748
20341,40434,40434,+37.3941616,-083.9408215
20342,40437,40437,+37.4355879,-084.8701387
20343,40440,40440,+37.5858849,-084.8199904
20344,40442,40442,+37.3387383,-084.7417344
20345,40444,40444,+37.6666554,-084.5772484
20346,40445,40445,+37.3388544,-084.1872917
20347,40447,40447,+37.4857868,-084.0323165
20348,40448,40448,+37.4595471,-084.7567825
20349,40456,40456,+37.3534692,-084.3194990
20350,40460,40460,+37.3977571,-084.2267935
20351,40461,40461,+37.5825301,-084.4060003
20352,40464,40464,+37.5622703,-084.9206248
20353,40468,40468,+37.6339335,-084.9782417
20354,40472,40472,+37.7321248,-083.8596735
20355,40475,40475,+37.7616551,-084.3126577
20356,40481,40481,+37.4488739,-084.0900636
20357,40484,40484,+37.5205801,-084.6739314
20358,40486,40486,+37.3697203,-083.8589116
20359,40489,40489,+37.3657433,-084.6372554
20360,40502,40502,+38.0109529,-084.4831908
20361,40503,40503,+38.0058276,-084.5334694
20362,40504,40504,+38.0424128,-084.5440156
20363,40505,40505,+38.0606013,-084.4572642
20364,40506,40506,+38.0283019,-084.5031401
20365,40507,40507,+38.0469554,-084.4963532
20366,40508,40508,+38.0613508,-084.5116635
20367,40763,40763,+36.6892139,-083.9255512
20368,40769,40769,+36.7115381,-084.1786359
20369,40771,40771,+36.8637493,-084.0345164
20370,40801,40801,+36.8621172,-083.2463790
20371,40806,40806,+36.8912530,-083.2970649
20372,40807,40807,+36.9640935,-082.9459995
20373,40808,40808,+36.9963232,-083.2033753
20374,40810,40810,+36.9069336,-083.3746338
20375,40813,40813,+36.7099253,-083.5919171
20376,40509,40509,+37.9973352,-084.3777310
20377,40510,40510,+38.0712001,-084.5838394
20378,40511,40511,+38.1323791,-084.4782983
20379,40513,40513,+38.0176777,-084.6057668
20380,40514,40514,+37.9824602,-084.5630512
20381,40515,40515,+37.9176708,-084.3914406
20382,40516,40516,+38.0717521,-084.3637798
20383,40517,40517,+37.9829578,-084.4894251
20384,40601,40601,+38.2349190,-084.8687863
20385,40604,40604,+38.1767311,-084.8625399
20386,40701,40701,+36.9219177,-084.1579357
20387,40729,40729,+37.2525626,-084.1379432
20388,40734,40734,+36.9243913,-083.9537211
20389,40737,40737,+37.0108133,-084.1308079
20390,40740,40740,+37.0205818,-084.0373128
20391,40741,40741,+37.1367905,-084.1272727
20392,40743,40743,+37.0725179,-084.1153608
20393,40744,40744,+37.0294473,-084.1189829
20394,40759,40759,+36.8129720,-084.0571235
20395,40815,40815,+36.7844663,-083.2190759
20396,40816,40816,+37.0068223,-083.2713799
20397,40818,40818,+36.8215953,-083.2431378
20398,40819,40819,+36.8049741,-083.4461023
20399,40820,40820,+36.7486257,-083.1785357
20400,40823,40823,+36.9578911,-082.9903108
20401,40824,40824,+36.8252915,-083.3753725
20402,40826,40826,+37.0588085,-082.7816350
20403,40827,40827,+37.0383318,-083.5133204
20404,40828,40828,+36.8803417,-083.1340788
20405,40829,40829,+36.7960101,-083.3022518
20406,40830,40830,+36.7601777,-083.3285711
20407,40831,40831,+36.7665741,-083.3542625
20408,40840,40840,+36.8999941,-083.4401300
20409,40843,40843,+36.8910371,-082.9908539
20410,40844,40844,+37.0577974,-083.3414263
20411,40845,40845,+36.7988168,-083.5179701
20412,40847,40847,+36.8505937,-083.1747811
20413,40849,40849,+36.8940134,-083.1312003
20414,40854,40854,+36.8455583,-083.3538528
20415,40855,40855,+36.9410507,-082.8937791
20416,40856,40856,+36.7254192,-083.5292572
20417,40858,40858,+36.9844847,-083.4143358
20418,40862,40862,+37.0184112,-082.8556562
20419,40863,40863,+36.7271574,-083.4309305
20420,40865,40865,+36.9201027,-083.2111470
20421,40868,40868,+37.0701079,-083.4977817
20422,40870,40870,+36.9234066,-083.1443271
20423,40873,40873,+36.8182416,-083.4093220
20424,40874,40874,+36.9863766,-083.4831705
20425,40902,40902,+36.8718284,-083.5943652
20426,40903,40903,+36.7984403,-083.8148136
20427,40906,40906,+36.8802965,-083.8858978
20428,40913,40913,+36.9367498,-083.5583576
20429,40914,40914,+37.1425954,-083.5677720
20430,40915,40915,+36.8872978,-083.8075400
20431,40921,40921,+36.7671629,-083.8865141
20432,40923,40923,+36.9191791,-083.8445550
20433,40927,40927,+36.8732035,-083.0631018
20434,40935,40935,+36.8928724,-083.7212423
20435,40939,40939,+36.8119214,-083.6962621
20436,40940,40940,+36.6026202,-083.9390889
20437,40941,40941,+37.1249450,-083.7323643
20438,40943,40943,+36.9702968,-083.8627703
20439,40946,40946,+36.9742031,-083.8071935
20440,40949,40949,+36.8870562,-083.8708532
20441,40953,40953,+36.9378159,-083.8017142
20442,40958,40958,+36.8098768,-083.5969300
20443,40962,40962,+37.1444860,-083.7349328
20444,40964,40964,+36.7700912,-083.3108322
20445,40965,40965,+36.6339450,-083.7157028
20446,40972,40972,+37.2596400,-083.5770456
20447,40977,40977,+36.7001315,-083.7723242
20448,40979,40979,+37.0057841,-083.5112496
20449,40982,40982,+36.9327450,-083.6900868
20450,40983,40983,+37.3309509,-083.7546141
20451,40988,40988,+36.8651820,-083.5160405
20452,40995,40995,+36.7610126,-083.8154558
20453,40997,40997,+36.8945309,-083.6619917
20454,41001,41001,+38.9176063,-084.4033702
20455,41002,41002,+38.7400046,-083.9681749
20456,41003,41003,+38.5296396,-084.3902455
20457,41004,41004,+38.6441252,-084.0879829
20458,41005,41005,+39.0067591,-084.7601157
20459,41006,41006,+38.7844296,-084.3456389
20460,41007,41007,+38.8921870,-084.2946272
20461,41008,41008,+38.6633140,-085.1686397
20462,41010,41010,+38.4996327,-084.6081945
20463,41011,41011,+39.0671139,-084.5326852
20464,41014,41014,+39.0662903,-084.5052820
20465,41015,41015,+38.9790109,-084.4843279
20466,41016,41016,+39.0896734,-084.5479904
20467,41017,41017,+39.0290889,-084.5618873
20468,41043,41043,+38.7639333,-084.1955071
20469,41044,41044,+38.6104315,-083.9724336
20470,41045,41045,+38.7269293,-085.0380328
20471,41046,41046,+38.7173777,-084.8033358
20472,41048,41048,+39.0988387,-084.7063328
20473,41049,41049,+38.2689688,-083.6402862
20474,41051,41051,+38.9342485,-084.5482653
20475,41052,41052,+38.6779873,-084.7685184
20476,41018,41018,+39.0149013,-084.6021862
20477,41030,41030,+38.7884991,-084.5895063
20478,41031,41031,+38.4186483,-084.2887163
20479,41033,41033,+38.7672346,-084.4587545
20480,41034,41034,+38.7239338,-083.8913179
20481,41035,41035,+38.7192244,-084.6543541
20482,41039,41039,+38.4151146,-083.8698130
20483,41040,41040,+38.6508737,-084.3314585
20484,41041,41041,+38.4073950,-083.7206790
20485,41042,41042,+39.0009679,-084.6510052
20486,41055,41055,+38.5253921,-083.8664645
20487,41056,41056,+38.5949009,-083.7781149
20488,41059,41059,+39.0133948,-084.3513802
20489,41062,41062,+38.7040099,-083.9228395
20490,41063,41063,+38.8465305,-084.4951228
20491,41064,41064,+38.5138262,-084.0637574
20492,41071,41071,+39.0739472,-084.4833202
20493,41073,41073,+39.1023978,-084.4791873
20494,41074,41074,+39.1127585,-084.4644605
20495,41075,41075,+39.0819745,-084.4531719
20496,41076,41076,+39.0127280,-084.4539650
20497,41080,41080,+39.0546897,-084.8241780
20498,41083,41083,+38.6660190,-084.9674604
20499,41085,41085,+39.0364097,-084.3933324
20500,41086,41086,+38.6892051,-084.8714404
20501,41091,41091,+38.9102666,-084.7363273
20502,41092,41092,+38.8156031,-084.6910821
20503,41093,41093,+38.3874030,-083.5584642
20504,41094,41094,+38.8827544,-084.6241082
20505,41095,41095,+38.7736808,-084.7475148
20506,41097,41097,+38.6211786,-084.5814436
20507,41098,41098,+38.5868697,-085.0081710
20508,41099,41099,+39.0358930,-084.4681889
20509,41101,41101,+38.4738238,-082.6479330
20510,41102,41102,+38.4276278,-082.7301848
20511,41121,41121,+38.4394256,-082.8336348
20512,41124,41124,+38.0330733,-082.8513976
20513,41129,41129,+38.3220778,-082.6489557
20514,41132,41132,+38.2721957,-082.8128256
20515,41135,41135,+38.3443024,-083.3019754
20516,41139,41139,+38.5141553,-082.7266182
20517,41141,41141,+38.5380829,-083.1706361
20518,41142,41142,+38.2776753,-083.0730621
20519,41143,41143,+38.3349061,-082.9754121
20520,41144,41144,+38.5394225,-082.9431728
20521,41146,41146,+38.2791743,-082.8960059
20522,41149,41149,+38.1071177,-083.0620303
20523,41159,41159,+37.9991688,-082.9973648
20524,41164,41164,+38.2883774,-083.1571309
20525,41166,41166,+38.6371681,-083.0937089
20526,41168,41168,+38.3069896,-082.7510087
20527,41169,41169,+38.5355307,-082.7378896
20528,41171,41171,+38.0888642,-083.1061781
20529,41174,41174,+38.7040352,-083.0118021
20530,41175,41175,+38.6503359,-082.9695521
20531,41179,41179,+38.5320508,-083.3733027
20532,41180,41180,+38.1372673,-082.8748822
20533,41183,41183,+38.5533691,-082.7378319
20534,41189,41189,+38.5464355,-083.5615679
20535,41201,41201,+38.0744587,-082.7383054
20536,41203,41203,+37.8407042,-082.4595358
20537,41204,41204,+37.8146705,-082.6764039
20538,41214,41214,+37.7937357,-082.6263454
20539,41216,41216,+37.7325729,-082.8033687
20540,41219,41219,+37.9261121,-082.9053279
20541,41222,41222,+37.7558907,-082.8584539
20542,41224,41224,+37.7980012,-082.5599134
20543,41226,41226,+37.9815615,-082.9520666
20544,41230,41230,+38.0437243,-082.6727923
20545,41231,41231,+37.8075488,-082.3857136
20546,41232,41232,+37.9410548,-082.7297219
20547,41234,41234,+37.7886598,-082.7467854
20548,41238,41238,+37.8462232,-082.9611859
20549,41240,41240,+37.8239448,-082.7967477
20550,41250,41250,+37.7224350,-082.4691065
20551,41254,41254,+37.8871615,-082.7153582
20552,41255,41255,+37.9042685,-082.8328374
20553,41256,41256,+37.8373535,-082.8918123
20554,41257,41257,+37.9300099,-082.7956686
20555,41260,41260,+37.8255574,-082.7528247
20556,41262,41262,+37.8450894,-082.6301108
20557,41263,41263,+37.8568957,-082.7521804
20558,41264,41264,+37.9249126,-082.6814391
20559,41265,41265,+37.7483135,-082.7057756
20560,41267,41267,+37.8782269,-082.4409866
20561,41268,41268,+37.7887787,-082.7856024
20562,41271,41271,+37.8224494,-082.7235844
20563,41274,41274,+37.8641597,-082.8107046
20564,41301,41301,+37.7287089,-083.4923190
20565,41311,41311,+37.5832201,-083.7107106
20566,41314,41314,+37.4255812,-083.6402073
20567,41317,41317,+37.4456258,-083.1532125
20568,41332,41332,+37.8007483,-083.3892233
20569,41543,41543,+37.5478977,-082.2854979
20570,41544,41544,+37.5939032,-082.1740904
20571,41547,41547,+37.5360546,-082.0907412
20572,41548,41548,+37.3923053,-082.2697781
20573,41553,41553,+37.4771374,-082.1636131
20574,41554,41554,+37.4364566,-082.2890570
20575,41517,41517,+37.1953967,-082.5786389
20576,41519,41519,+37.5840400,-082.3215680
20577,41522,41522,+37.3034974,-082.3986838
20578,41524,41524,+37.4179866,-082.2311326
20579,41526,41526,+37.4333248,-082.5107573
20580,41527,41527,+37.6321207,-082.2890181
20581,41528,41528,+37.5489822,-082.1399057
20582,41531,41531,+37.5928058,-082.2327561
20583,41534,41534,+37.2775238,-082.4765778
20584,41535,41535,+37.5963570,-082.2796724
20585,41537,41537,+37.2226204,-082.6137339
20586,41538,41538,+37.3155803,-082.5900718
20587,41539,41539,+37.5068325,-082.3271318
20588,41540,41540,+37.3909407,-082.3348729
20589,41555,41555,+37.5380326,-082.2584879
20590,41557,41557,+37.4820665,-082.4028687
20591,41558,41558,+37.5385802,-082.2092182
20592,41559,41559,+37.3744301,-082.3830981
20593,41560,41560,+37.3955512,-082.5783443
20594,41562,41562,+37.3987102,-082.4636105
20595,41563,41563,+37.2321918,-082.5366345
20596,41564,41564,+37.6075942,-082.3647828
20597,41566,41566,+37.4033858,-082.2014437
20598,41567,41567,+37.5750192,-082.2833222
20599,41568,41568,+37.5016157,-082.0937445
20600,41571,41571,+37.6275364,-082.4355684
20601,41572,41572,+37.3134982,-082.6435811
20602,41601,41601,+37.6000728,-082.7217835
20603,41602,41602,+37.7459090,-082.7548912
20604,41603,41603,+37.5703211,-082.7039896
20605,41604,41604,+37.3834801,-082.6607539
20606,41605,41605,+37.5501284,-082.6246210
20607,41606,41606,+37.3368954,-082.7342875
20608,41607,41607,+37.6250748,-082.8569193
20609,41612,41612,+37.3543265,-082.7230045
20610,41615,41615,+37.5374419,-082.6925324
20611,41616,41616,+37.5683111,-082.8799457
20612,41619,41619,+37.4836812,-082.7354274
20613,41621,41621,+37.6266607,-082.7312916
20614,41622,41622,+37.5226907,-082.8169524
20615,41630,41630,+37.4675773,-082.7984776
20616,41631,41631,+37.4728364,-082.6555113
20617,41632,41632,+37.5649082,-082.9517592
20618,41635,41635,+37.4843700,-082.6260658
20619,41636,41636,+37.3991502,-082.7318075
20620,41640,41640,+37.4714131,-082.9521836
20621,41642,41642,+37.5921692,-082.6486107
20622,41643,41643,+37.4602035,-082.8322327
20623,41645,41645,+37.5238241,-082.7953060
20624,41647,41647,+37.4422666,-082.7176717
20625,41649,41649,+37.5709485,-082.7767124
20626,41650,41650,+37.3545089,-082.6832674
20627,41653,41653,+37.6550823,-082.7582099
20628,41655,41655,+37.5072052,-082.7354419
20629,41659,41659,+37.5796163,-082.6219480
20630,41660,41660,+37.4140984,-082.6317272
20631,41663,41663,+37.5659042,-082.6621771
20632,41666,41666,+37.4390307,-082.8075920
20633,41667,41667,+37.3081232,-082.6946184
20634,41669,41669,+37.3316337,-082.7155246
20635,41701,41701,+37.2928811,-083.1905499
20636,41712,41712,+37.3659569,-083.1334977
20637,41713,41713,+37.2193878,-083.2764354
20638,41714,41714,+37.1434667,-083.5168918
20639,41719,41719,+37.3062717,-083.2571831
20640,41721,41721,+37.3090571,-083.4732200
20641,41722,41722,+37.3691843,-083.1159790
20642,41723,41723,+37.2632566,-083.3191262
20643,41725,41725,+37.3391438,-083.0350618
20644,41727,41727,+37.3773048,-083.2788029
20645,41729,41729,+37.2646284,-083.2155150
20646,41731,41731,+37.0953982,-083.0796003
20647,41735,41735,+37.0150555,-083.0974783
20648,41739,41739,+37.3243340,-083.1208285
20649,41740,41740,+37.3643261,-083.0725187
20650,41745,41745,+37.3402090,-083.4330084
20651,41746,41746,+37.2146324,-083.0957529
20652,41749,41749,+37.2072103,-083.4344951
20653,41751,41751,+37.2108581,-083.1386070
20654,41754,41754,+37.3013797,-083.3208494
20655,41759,41759,+37.2198071,-083.0125925
20656,41760,41760,+37.2057059,-083.0764932
20657,41762,41762,+37.2641862,-083.4785164
20658,41763,41763,+37.0669921,-083.1503569
20659,41764,41764,+37.1166567,-083.2540140
20660,41766,41766,+37.1798682,-083.4657306
20661,41772,41772,+37.4242932,-083.0529576
20662,41773,41773,+37.2318809,-083.0266700
20663,41774,41774,+37.1397519,-083.1353510
20664,41775,41775,+37.0995641,-083.3467842
20665,41776,41776,+37.1682929,-083.2950146
20666,41777,41777,+37.0723459,-083.2563217
20667,41804,41804,+37.1515034,-083.0021541
20668,41810,41810,+37.1851693,-082.6738727
20669,41812,41812,+37.2541748,-082.7455073
20670,42211,42211,+36.8179431,-087.8382695
20671,42214,42214,+37.1380769,-085.6833481
20672,42215,42215,+36.9960090,-087.6673946
20673,42217,42217,+37.0406671,-087.4584634
20674,42220,42220,+36.8932345,-087.1786359
20675,42223,42223,+36.6282643,-087.4628730
20676,42232,42232,+36.8726411,-087.6550385
20677,42163,42163,+37.0790600,-086.1341447
20678,42164,42164,+36.7756644,-086.1818642
20679,42166,42166,+36.8801857,-085.7087749
20680,42167,42167,+36.7209866,-085.6741089
20681,42170,42170,+36.8405534,-086.5766745
